Start_date,Mass_BC_PSAP_STP,Mass_ammonium_STP,Mass_chloride_STP,Mass_nitrate_STP,Mass_organics_STP,Mass_sulfate_STP,soma_Qc,diam_geom_medio,conc D<50,conc D>100,area,vol,Scattering_Eff
2021-12-16 18:00:00,0.04504609251723279,0.0810231708329873,0.004600946765218835,0.20187692052155137,0.6082052985632422,0.05921435096752761,1.0,79.11071284651544,0.312949451426327,0.5089495652276994,169.5604670526777,5.889109379287711,2.7024333527115685
2021-12-16 19:00:00,0.07532113662903853,0.10382027470388701,0.006089084135016404,0.24047711727742868,0.48509703608964017,0.08916754712784296,1.0,56.254688761201365,0.5023549819286512,0.33591441183809756,76.80276432173977,2.677531552110233,2.3494411388533614
2021-12-19 15:00:00,0.04010665481613154,0.13147428063548494,0.0036218197978002444,0.36707032551938673,0.31469836684812796,0.14302855238306858,1.0,64.49506878150962,0.39079328670698743,0.2949280333048225,117.4535786734765,4.239417536922892,3.1174313965114986
2021-12-19 16:00:00,0.022290845845312886,0.12341603663081675,0.003425265324956519,0.4076243211585561,0.2574273240336492,0.18581620700670853,0.0,75.7789613818161,0.32561193754842416,0.3831211910364884,105.98431545893263,3.972072525372841,2.459801938025769
2021-12-19 17:00:00,0.019136174010502063,0.1481911956995496,0.0023453228451049165,0.4382640459932339,0.20690728710487535,0.18515597434673417,0.0,79.46832548232528,0.31943543800652724,0.42287722108479225,92.95776386453439,3.5599889609191013,2.374379942300907
2021-12-19 18:00:00,0.024912492456246226,0.12461074230537116,0.00584188292094146,0.408086904043452,0.2595534097767049,0.17699456849728423,0.0,71.58435534912266,0.3732640937257884,0.3855916888083358,79.87743697340449,3.027656114698264,2.3705491852745926
2021-12-19 19:00:00,0.030518277275534845,0.16806109270593522,0.004014823965410748,0.32781178056039084,0.3100398674827335,0.15955415800999495,0.0,68.93928983303104,0.393048848423758,0.3631095719490727,68.41285029909858,2.533156661540434,2.636307484979505
2021-12-19 20:00:00,0.037813844746382955,0.11981160844373667,0.010402195642598179,0.28841527462474165,0.395656151526446,0.14790092501609461,0.0,68.28372776333991,0.3935367970486185,0.33625480643573397,59.910066543254345,2.1710464684958986,2.426049537491953
2021-12-19 21:00:00,0.04691437027556693,0.16697996240451143,0.004759428868535776,0.2752469703635564,0.37551493820741505,0.13058432988041435,0.0,58.02286767394953,0.47207501598263263,0.28604104407352365,58.16797716008113,2.0685302358348547,2.831660200775907
2021-12-19 22:00:00,0.05847866050578824,0.049982610423808804,0.007353306503701495,0.296715854325036,0.4592835494609231,0.1281363342773389,1.0,56.26086337457986,0.4585111958193607,0.29786078441619374,58.29381870095287,2.0392726467253617,3.3636408804094
2021-12-19 23:00:00,0.05915852520987775,0.07526142667779467,0.0013746379301880307,0.23707594874564286,0.48441258775590357,0.14271687368059305,1.0,57.552476944693844,0.43539548841283265,0.31820201445658985,56.365923635808144,1.9718596258021797,3.264765084196573
2021-12-20 00:00:00,0.06087239583333334,0.12520345052083334,0.001993815104166667,0.16894531250000003,0.4763997395833334,0.16658528645833334,0.0,49.795627898224474,0.5098027079579488,0.23877708381662036,61.626345827098554,2.037769262397909,2.5756835937500004
2021-12-20 01:00:00,0.09619502553121398,0.07622302750782407,-0.003047273925218251,0.1962609125350025,0.47932795256135724,0.15508153516718828,1.0,42.60974619320127,0.5977670896699443,0.15325801035948358,71.76445082343369,2.264522971430115,2.9360896063251523
2021-12-20 02:00:00,0.11019346596094176,0.16837014053659424,0.00177952181054937,0.27641905457200217,0.21094177769665995,0.23234166818762544,1.0,41.61944921545141,0.6172043191312179,0.16907711119616764,76.25156951282804,2.5923234729755413,4.010768388392042
2021-12-20 03:00:00,0.0518347045390559,0.15359589576751026,0.0034723308411799673,0.27265617668220354,0.3534269715644258,0.16501392060562456,1.0,51.28904446680273,0.5034997887177978,0.2506725062403024,86.33284771625618,3.094123444115947,3.0030969437232145
2021-12-20 04:00:00,0.04185097873016714,0.11853362646677085,0.0029136757343787246,0.3014859746245332,0.37538738643286623,0.15982835801128387,1.0,54.12903433016646,0.4755542027549625,0.24310850403395565,101.52515369174384,3.4884472341866886,3.101740259052261
2021-12-20 05:00:00,0.03643299298750542,0.12766394846844376,-0.0005710500468261038,0.27494917654583245,0.45307110715183074,0.10845382489321363,1.0,53.466111020389555,0.4936949759398627,0.21623409572724422,116.673538731727,3.8869655378066477,2.9146394390004335
2021-12-20 06:00:00,0.02786531105693957,0.07646114513347999,0.0013873198961491964,0.26656360861723843,0.5286877935667995,0.09901500287373406,1.0,55.44937803996979,0.468450925895816,0.220484892408209,138.71957800778512,4.576003431222321,2.719146996452425
2021-12-20 07:00:00,0.023598548348470052,0.11635318608035665,0.004071256194388667,0.2837720833410092,0.4992539100639243,0.07296943794558149,1.0,55.407751365124845,0.4663347161643123,0.21711947699195996,150.38144707729558,4.87419742892337,2.730136506825341
2021-12-20 08:00:00,0.025353064903846156,0.08449143629807693,0.003849909855769231,0.2849684495192308,0.5115497295673077,0.08978740985576925,1.0,53.65573412495925,0.4838820580523945,0.21095158227309496,154.17569594040307,5.010372835298624,2.899639423076923
2021-12-20 09:00:00,0.025766758494031223,0.130376492194674,0.004738292011019283,0.3155922865013774,0.4256565656565656,0.09786960514233242,1.0,55.857356225337014,0.46148032017013946,0.21121507333002282,158.11840336222048,5.08400801066476,2.809917355371901
2021-12-20 10:00:00,0.025965105096853965,0.12380036504229389,0.003042019115655604,0.3197848998096285,0.45027770690636465,0.0771495299589818,1.0,53.473098417098846,0.4986822654090601,0.20253103246847823,130.15095198769902,4.267808367836329,2.559221243106392
2021-12-20 15:00:00,0.05924222514235655,0.10961454226894436,0.0018889618922470434,0.30289093298291725,0.4145860709592641,0.11174989049496277,1.0,43.44940086657159,0.6116133377787872,0.15966060043882505,99.95301280905971,3.214580593862959,2.7102496714848883
2021-12-20 22:00:00,0.07088841738751972,0.1033132038518035,0.004352320330776345,0.16359284043305589,0.5162395952342091,0.14166802676677004,1.0,34.24723479405295,0.7495869189707633,0.09786824907512996,65.96716566182499,1.8228999107504413,2.89973342037974
2021-12-20 23:00:00,0.07733318676486754,0.07557436517533253,-0.0021985269869187647,0.09140375948114764,0.6669781246564802,0.09090909090909091,1.0,41.30203501412385,0.6228063410208258,0.15289971659026064,55.208313378750724,1.5681693071782778,2.5777728921622516
