Start_date,Mass_organics_STP,Mass_sulfate_STP,Mass_ammonium_STP,Mass_nitrate_STP,Mass_chloride_STP,Mass_ACSM_STP,Mass_SMPS_STP,Mass_BC_PSAP_STP,Mass_ACSM_PSAP_STP,Qc_ACSM_SMPS,P_SMPS,T_SMPS,RH_SMPS
2021-07-13 14:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1210,  0.1210, NaN, 945.58, 20.48, 31.31
2021-07-13 15:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1070,  0.1070, NaN, 941.00, 20.25, 32.93
2021-07-13 16:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0780,  0.0780, NaN, 937.00, 20.13, 34.92
2021-07-13 17:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0670,  0.0670, NaN, 943.00, 19.98, 33.62
2021-07-13 18:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0745,  0.0745, NaN, 948.25, 19.81, 30.13
2021-07-13 19:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0799,  0.0799, NaN, 947.83, 19.76, 30.18
2021-07-13 20:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0850,  0.0850, NaN, 947.25, 19.78, 30.25
2021-07-13 21:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0722,  0.0722, NaN, 945.75, 19.79, 30.64
2021-07-13 22:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0743,  0.0743, NaN, 945.50, 19.87, 30.68
2021-07-13 23:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0663,  0.0663, NaN, 945.92, 19.90, 30.32
2021-07-14 00:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0707,  0.0707, NaN, 944.17, 20.00, 30.70
2021-07-14 01:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0799,  0.0799, NaN, 941.58, 20.00, 31.63
2021-07-14 02:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.2097,  0.2097, NaN, 935.08, 20.14, 34.37
2021-07-14 03:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.6231,  0.6231, NaN, 930.00, 20.27, 36.71
2021-07-14 04:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1162,  0.1162, NaN, 928.00, 20.32, 38.32
2021-07-14 05:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1310,  0.1310, NaN, 928.00, 20.35, 38.42
2021-07-14 06:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1399,  0.1399, NaN, 928.00, 20.32, 38.33
2021-07-14 07:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1312,  0.1312, NaN, 927.67, 20.38, 38.20
2021-07-14 08:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1224,  0.1224, NaN, 928.00, 20.32, 37.92
2021-07-14 09:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1130,  0.1130, NaN, 928.42, 20.32, 37.82
2021-07-14 10:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1090,  0.1090, NaN, 928.50, 20.39, 37.91
2021-07-14 11:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1004,  0.1004, NaN, 928.42, 20.41, 37.99
2021-07-14 12:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0761,  0.0761, NaN, 929.00, 20.34, 37.86
2021-07-14 13:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0610,  0.0610, NaN, 929.17, 20.32, 37.64
2021-07-14 14:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 929.83, 20.28, 37.67
2021-07-14 15:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0912,  0.0912, NaN, 930.92, 20.14, 37.40
2021-07-14 16:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0999,  0.0999, NaN, 933.50, 20.07, 36.47
2021-07-14 17:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1224,  0.1224, NaN, 944.67, 19.97, 32.22
2021-07-14 18:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1635,  0.1635, NaN, 945.58, 19.97, 30.87
2021-07-14 19:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1230,  0.1230, NaN, 944.67, 19.99, 29.79
2021-07-14 20:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1118,  0.1118, NaN, 943.92, 19.87, 31.11
2021-07-14 21:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1035,  0.1035, NaN, 944.17, 19.87, 30.58
2021-07-14 22:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1097,  0.1097, NaN, 943.33, 19.90, 30.94
2021-07-14 23:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1037,  0.1037, NaN, 942.58, 19.91, 31.00
2021-07-15 00:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1240,  0.1240, NaN, 942.17, 20.04, 31.09
2021-07-15 01:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1072,  0.1072, NaN, 940.83, 20.13, 31.45
2021-07-15 02:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0921,  0.0921, NaN, 936.00, 20.23, 33.22
2021-07-15 03:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1227,  0.1227, NaN, 930.92, 20.33, 35.71
2021-07-15 04:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1619,  0.1619, NaN, 926.00, 20.35, 37.81
2021-07-15 05:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1788,  0.1788, NaN, 923.25, 20.35, 38.93
2021-07-15 06:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1956,  0.1956, NaN, 922.83, 20.38, 38.97
2021-07-15 07:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1897,  0.1897, NaN, 922.75, 20.39, 39.12
2021-07-15 08:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1561,  0.1561, NaN, 921.67, 20.38, 39.15
2021-07-15 09:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1138,  0.1138, NaN, 921.00, 20.36, 39.42
2021-07-15 10:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1038,  0.1038, NaN, 921.00, 20.35, 39.40
2021-07-15 11:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1035,  0.1035, NaN, 921.00, 20.38, 39.47
